,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
551946,556614,556614,556614,556614,2017,46,2017-02-15,17.71,14.39,10.34,13.48,2.684196838795487,12.7,1.2666666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.983333333333334,7.3,5.283333333333335,6.033333333333332,345.455,48.0,22.44207522267757,0.4667392749526276,7.370000000000001,1.1746981405693468,1.6414374155219744,345.455,1.2666666666666666,12.7,17.71,10.34,winter,0.2,9.34
552108,556777,556777,556777,556777,2017,47,2017-02-16,17.52,14.4,11.68,11.11,2.1742262013975493,13.066666666666665,23.966666666666665,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.0,7.283333333333332,4.933333333333334,-16.68333333333333,345.675,48.0,22.655161763875387,0.4028264133909089,5.84,1.2850510825388508,1.6878774959297598,345.675,23.966666666666665,13.066666666666665,17.52,11.68,winter,0.0,10.68
552237,556906,556906,556906,556906,2017,48,2017-02-17,18.79,14.05,11.48,15.01,2.228288825903656,12.4,7.033333333333332,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.016666666666666,7.2666666666666675,5.616666666666665,0.2333333333333334,337.21,48.0,22.870292457760183,0.4939565733323492,7.309999999999999,1.2680230622409046,1.7619796355732538,337.21,7.033333333333332,12.4,18.79,11.48,winter,0.0,10.48
552241,556910,556910,556910,556910,2017,49,2017-02-18,17.58,12.99,9.26,12.52,1.7222727603259524,11.933333333333335,6.566666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.033333333333328,7.25,6.100000000000001,0.6833333333333336,311.665,48.0,23.08738019142961,0.4973314444892405,8.319999999999999,1.0919140837040695,1.5892455281933102,311.665,6.566666666666666,11.933333333333335,17.58,9.26,winter,0.0,8.26
552360,557029,557029,557029,557029,2017,50,2017-02-19,15.7,12.42,10.4,6.447,1.275387493439556,13.333333333333336,9.133333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.05,7.233333333333332,4.716666666666667,-1.9,298.19,48.0,23.30633684868255,0.3430467947682287,5.299999999999999,1.1794549173707165,1.5225017121389453,298.19,9.133333333333333,13.333333333333336,15.7,10.4,winter,2.2,9.4
552442,557111,557111,557111,557111,2017,51,2017-02-20,15.44,13.42,10.53,4.124,1.5103323570700962,14.266666666666667,7.2,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.066666666666663,7.216666666666668,3.799999999999999,0.0166666666666666,322.17,48.0,23.52707337429533,0.3234405737023602,4.91,1.1898194308764862,1.5132600045788465,322.17,7.2,14.266666666666667,15.44,10.53,winter,0.0,9.53
552535,557204,557204,557204,557204,2017,52,2017-02-21,17.58,14.55,12.28,12.47,2.512040964486848,13.233333333333333,3.533333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.08333333333333,7.2,4.85,3.666666666666667,349.25,48.0,23.74949984028957,0.3820425150199272,5.299999999999999,1.3373472140642026,1.7193897290841298,349.25,3.533333333333333,13.233333333333333,17.58,12.28,winter,0.0,11.28
552704,557373,557373,557373,557373,2017,53,2017-02-22,19.06,15.3,11.2,14.83,2.501309783602864,12.633333333333333,7.233333333333332,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.1,7.166666666666668,5.466666666666669,-0.0666666666666664,367.305,48.0,23.973525514072552,0.5234329426538205,7.8599999999999985,1.2445171553891614,1.767950098042982,367.305,7.233333333333332,12.633333333333333,19.06,11.2,winter,0.0,10.2
552798,557467,557467,557467,557467,2017,54,2017-02-23,15.9,13.29,8.45,5.447,1.090951416370116,16.533333333333335,23.566666666666663,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.116666666666667,7.15,1.5833333333333317,-16.416666666666664,318.865,48.0,24.19905892832612,0.4231595658864493,7.450000000000001,1.0332401978218262,1.4563997637082755,318.865,23.566666666666663,16.533333333333335,15.9,8.45,winter,2.4,7.449999999999999
552844,557513,557513,557513,557513,2017,55,2017-02-24,16.03,12.26,7.98,11.06,1.3120661229082704,15.733333333333333,2.4,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.133333333333333,7.133333333333334,2.4000000000000004,4.733333333333333,294.33,48.0,24.42600795251433,0.4460577382016537,8.05,1.0004833811877785,1.4465411193894322,294.33,2.4,15.733333333333333,16.03,7.98,winter,0.0,6.98
553011,557680,557680,557680,557680,2017,56,2017-02-25,16.23,13.32,7.78,6.904,1.1700343971597882,12.733333333333333,24.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.15,7.116666666666666,5.416666666666666,-16.883333333333333,319.68,48.0,24.654279865875765,0.4641618721005029,8.45,0.986824088981482,1.4509859610819849,319.68,24.0,12.733333333333333,16.23,7.78,winter,0.0,6.78
553089,557758,557758,557758,557758,2017,57,2017-02-26,17.1,11.81,7.17,9.1,1.3582174948265475,14.433333333333335,1.6333333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.166666666666668,7.083333333333332,3.7333333333333343,5.4499999999999975,283.355,48.0,24.88378143176157,0.5356561328515135,9.93,0.9461723361023406,1.481828468953854,283.355,1.6333333333333333,14.433333333333335,17.1,7.17,winter,0.0,6.17
553124,557793,557793,557793,557793,2017,58,2017-02-27,15.96,13.04,9.73,8.65,1.4398382393749452,15.666666666666664,24.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,18.183333333333334,7.066666666666666,2.5166666666666675,-16.933333333333334,313.085,48.0,25.11441897317688,0.3824966733875839,6.23,1.127287103617715,1.5097837770052989,313.085,24.0,15.666666666666664,15.96,9.73,winter,0.0,8.73
